animal_id,ear_tag,species,breed,age_months,sex,owner_id,owner_name,village,block,district_id,district_name,state,vaccination_history,registered_at
AN-E4133628,MH-SOL-D2EE31,goat,Osmanabadi,81,female,OWN-SOL-4835,Owner_379,karmnagar24,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-20"", ""batch"": ""BATCH-6171"", ""administered_by"": ""VET-SOL-922""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-12-27"", ""batch"": ""BATCH-3222"", ""administered_by"": ""VET-SOL-135""}]",2024-01-04
AN-721A4A34,MH-SOL-22C7E4,sheep,Deccani,98,female,OWN-SOL-9099,Owner_190,karmpur54,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-11-25"", ""batch"": ""BATCH-8859"", ""administered_by"": ""VET-SOL-807""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-17"", ""batch"": ""BATCH-6013"", ""administered_by"": ""VET-SOL-499""}]",2024-06-17
AN-0B4249B5,MH-SOL-B29CC8,goat,Sirohi Cross,50,male,OWN-SOL-1284,Owner_338,karmpeth53,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-16"", ""batch"": ""BATCH-6956"", ""administered_by"": ""VET-SOL-710""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-16"", ""batch"": ""BATCH-6905"", ""administered_by"": ""VET-SOL-828""}]",2024-05-06
AN-D369AE76,MH-SOL-90E4D5,poultry,Desi,2,female,OWN-SOL-6635,Owner_144,manggaon80,Mangalvedhe,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-05-14"", ""batch"": ""BATCH-6864"", ""administered_by"": ""VET-SOL-276""}]",2024-05-03
AN-08D1096C,MH-SOL-27412C,poultry,Vanaraja,12,male,OWN-SOL-9948,Owner_461,madhtarf67,Madha,SOLAPUR,Solapur,Maharashtra,[],2024-04-13
AN-D7CFF87B,MH-SOL-6A69FC,poultry,BV380,5,female,OWN-SOL-7528,Owner_13,akkawadi41,Akkalkot,SOLAPUR,Solapur,Maharashtra,[],2024-03-09
AN-85D228F7,MH-SOL-ADF633,buffalo,Murrah,99,female,OWN-SOL-9243,Owner_145,barspeth92,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-24"", ""batch"": ""BATCH-8383"", ""administered_by"": ""VET-SOL-368""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-07-18"", ""batch"": ""BATCH-6054"", ""administered_by"": ""VET-SOL-654""}]",2024-03-02
AN-96E96648,MH-SOL-C060C3,sheep,Deccani,20,female,OWN-SOL-3860,Owner_117,barskhurd90,Barshi,SOLAPUR,Solapur,Maharashtra,[],2024-01-09
AN-16753874,MH-SOL-406DFB,goat,Osmanabadi,9,male,OWN-SOL-8069,Owner_67,karmpeth93,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-01-05"", ""batch"": ""BATCH-1048"", ""administered_by"": ""VET-SOL-216""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-09"", ""batch"": ""BATCH-2445"", ""administered_by"": ""VET-SOL-247""}]",2024-03-17
AN-F9CBBAC8,MH-SOL-0ABBE3,poultry,Kadaknath,1,female,OWN-SOL-3234,Owner_330,akkawadi38,Akkalkot,SOLAPUR,Solapur,Maharashtra,[],2024-01-20
AN-2DAE5295,MH-SOL-D062A4,buffalo,Murrah,46,female,OWN-SOL-3679,Owner_203,barsgaon79,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-03-16"", ""batch"": ""BATCH-1658"", ""administered_by"": ""VET-SOL-230""}]",2024-06-13
AN-3AB4E183,MH-SOL-2776C5,cattle,Dangi,77,female,OWN-SOL-9055,Owner_455,karmpur99,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-09"", ""batch"": ""BATCH-1745"", ""administered_by"": ""VET-SOL-286""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-09-28"", ""batch"": ""BATCH-4461"", ""administered_by"": ""VET-SOL-897""}]",2024-01-01
AN-17F6BD9F,MH-SOL-D701A6,cattle,Gir Cross,21,female,OWN-SOL-6606,Owner_472,akkabudruk75,Akkalkot,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-12-24"", ""batch"": ""BATCH-4461"", ""administered_by"": ""VET-SOL-473""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-25"", ""batch"": ""BATCH-9351"", ""administered_by"": ""VET-SOL-758""}]",2024-05-07
AN-EBBD3682,MH-SOL-22F788,goat,Berari,59,female,OWN-SOL-9284,Owner_339,pandnagar37,Pandharpur,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-20"", ""batch"": ""BATCH-3539"", ""administered_by"": ""VET-SOL-495""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-11-24"", ""batch"": ""BATCH-2157"", ""administered_by"": ""VET-SOL-185""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-24"", ""batch"": ""BATCH-2300"", ""administered_by"": ""VET-SOL-520""}]",2024-06-22
AN-1F1F95F9,MH-SOL-C97D23,goat,Konkan Kanyal,26,female,OWN-SOL-8134,Owner_221,pandnagar86,Pandharpur,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-02-17"", ""batch"": ""BATCH-9894"", ""administered_by"": ""VET-SOL-238""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-08-17"", ""batch"": ""BATCH-8530"", ""administered_by"": ""VET-SOL-491""}]",2024-05-23
AN-20C5C304,MH-SOL-BD21D5,buffalo,Nagpuri,14,female,OWN-SOL-7454,Owner_221,karmbudruk65,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-08"", ""batch"": ""BATCH-6625"", ""administered_by"": ""VET-SOL-550""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-05-23"", ""batch"": ""BATCH-9358"", ""administered_by"": ""VET-SOL-876""}]",2024-02-10
AN-830F3520,MH-SOL-DFE0AD,cattle,Jersey Cross,71,female,OWN-SOL-4228,Owner_396,karmbudruk15,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-03-04"", ""batch"": ""BATCH-6046"", ""administered_by"": ""VET-SOL-578""}]",2024-02-26
AN-12F7A403,MH-SOL-A3F91E,poultry,Desi,11,male,OWN-SOL-6440,Owner_154,madhpur58,Madha,SOLAPUR,Solapur,Maharashtra,[],2024-02-16
AN-4F6B3C48,MH-SOL-EAD2CB,goat,Osmanabadi,3,female,OWN-SOL-6438,Owner_271,madhbudruk29,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-01"", ""batch"": ""BATCH-8806"", ""administered_by"": ""VET-SOL-724""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-11-09"", ""batch"": ""BATCH-3454"", ""administered_by"": ""VET-SOL-494""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-14"", ""batch"": ""BATCH-2582"", ""administered_by"": ""VET-SOL-794""}]",2024-06-08
AN-515160C8,MH-SOL-70AA4F,sheep,Kolhapuri,19,female,OWN-SOL-9815,Owner_167,pandkhurd40,Pandharpur,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-20"", ""batch"": ""BATCH-6153"", ""administered_by"": ""VET-SOL-989""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-04-23"", ""batch"": ""BATCH-2563"", ""administered_by"": ""VET-SOL-253""}]",2024-01-04
AN-E9FEE13B,MH-SOL-29FD81,buffalo,Pandharpuri,68,female,OWN-SOL-6542,Owner_189,akkapeth95,Akkalkot,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-11"", ""batch"": ""BATCH-3573"", ""administered_by"": ""VET-SOL-179""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-08-16"", ""batch"": ""BATCH-1277"", ""administered_by"": ""VET-SOL-111""}]",2024-01-28
AN-E523A2B0,MH-SOL-12E6DE,cattle,Khillari,105,male,OWN-SOL-5029,Owner_28,mangkhurd78,Mangalvedhe,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-04"", ""batch"": ""BATCH-7169"", ""administered_by"": ""VET-SOL-611""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-06"", ""batch"": ""BATCH-2353"", ""administered_by"": ""VET-SOL-408""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-25"", ""batch"": ""BATCH-1897"", ""administered_by"": ""VET-SOL-915""}]",2024-04-17
AN-596342B6,MH-SOL-19B100,buffalo,Nagpuri,61,female,OWN-SOL-3180,Owner_180,barsgaon3,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-04"", ""batch"": ""BATCH-1742"", ""administered_by"": ""VET-SOL-699""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-06-19"", ""batch"": ""BATCH-4558"", ""administered_by"": ""VET-SOL-157""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-01"", ""batch"": ""BATCH-9375"", ""administered_by"": ""VET-SOL-378""}]",2024-02-17
AN-0CDBE59E,MH-SOL-5377A0,buffalo,Surti,103,female,OWN-SOL-5462,Owner_440,barskhurd48,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-02-17"", ""batch"": ""BATCH-8923"", ""administered_by"": ""VET-SOL-246""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-03-20"", ""batch"": ""BATCH-4174"", ""administered_by"": ""VET-SOL-336""}]",2024-01-15
AN-D9092730,MH-SOL-23A30B,goat,Konkan Kanyal,112,female,OWN-SOL-2894,Owner_59,barskhurd56,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-21"", ""batch"": ""BATCH-6722"", ""administered_by"": ""VET-SOL-742""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-05-20"", ""batch"": ""BATCH-2235"", ""administered_by"": ""VET-SOL-852""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-02"", ""batch"": ""BATCH-9953"", ""administered_by"": ""VET-SOL-667""}]",2024-03-11
AN-A2D29BD6,MH-SOL-580B97,sheep,Kolhapuri,26,female,OWN-SOL-7112,Owner_115,madhbudruk16,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-01-21"", ""batch"": ""BATCH-3829"", ""administered_by"": ""VET-SOL-814""}]",2024-02-15
AN-F95F9F51,MH-SOL-926659,buffalo,Surti,50,female,OWN-SOL-8577,Owner_496,madhwadi93,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-02-22"", ""batch"": ""BATCH-3063"", ""administered_by"": ""VET-SOL-729""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-09-14"", ""batch"": ""BATCH-1337"", ""administered_by"": ""VET-SOL-850""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-16"", ""batch"": ""BATCH-8867"", ""administered_by"": ""VET-SOL-679""}]",2024-01-28
AN-511E64F7,MH-SOL-404139,goat,Berari,63,male,OWN-SOL-1385,Owner_489,madhtarf29,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-08-06"", ""batch"": ""BATCH-2610"", ""administered_by"": ""VET-SOL-947""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-25"", ""batch"": ""BATCH-8500"", ""administered_by"": ""VET-SOL-782""}]",2024-05-18
AN-82740861,MH-SOL-C3B2CA,sheep,Madgyal,101,female,OWN-SOL-7358,Owner_175,mangpeth66,Mangalvedhe,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-04-03"", ""batch"": ""BATCH-3803"", ""administered_by"": ""VET-SOL-313""}]",2024-03-28
AN-F4BF6D5F,MH-SOL-FB94F3,goat,Sirohi Cross,23,female,OWN-SOL-6216,Owner_117,akkakhurd56,Akkalkot,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-04"", ""batch"": ""BATCH-4447"", ""administered_by"": ""VET-SOL-250""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-11"", ""batch"": ""BATCH-4234"", ""administered_by"": ""VET-SOL-105""}]",2024-03-11
AN-6BA7F854,MH-SOL-E9D2E0,poultry,Cobb400,4,female,OWN-SOL-6544,Owner_306,madhpur28,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-11-22"", ""batch"": ""BATCH-2301"", ""administered_by"": ""VET-SOL-135""}]",2024-03-23
AN-18B1CB02,MH-SOL-660821,cattle,Gir Cross,103,female,OWN-SOL-8903,Owner_403,akkatarf6,Akkalkot,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-02-02"", ""batch"": ""BATCH-2829"", ""administered_by"": ""VET-SOL-671""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-08-01"", ""batch"": ""BATCH-9470"", ""administered_by"": ""VET-SOL-714""}]",2024-05-11
AN-A35E6EA5,MH-SOL-D8D37F,cattle,Deoni,15,male,OWN-SOL-4625,Owner_66,barskhurd68,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-13"", ""batch"": ""BATCH-1358"", ""administered_by"": ""VET-SOL-676""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-04-08"", ""batch"": ""BATCH-9080"", ""administered_by"": ""VET-SOL-382""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-07-28"", ""batch"": ""BATCH-2172"", ""administered_by"": ""VET-SOL-272""}]",2024-04-19
AN-67689FBD,MH-SOL-40F62F,cattle,Red Kandhari,91,female,OWN-SOL-5698,Owner_429,madhwadi61,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-10-13"", ""batch"": ""BATCH-1036"", ""administered_by"": ""VET-SOL-754""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-06"", ""batch"": ""BATCH-4541"", ""administered_by"": ""VET-SOL-181""}]",2024-05-25
AN-BE97147C,MH-SOL-E6426C,buffalo,Marathwadi,112,female,OWN-SOL-7607,Owner_2,mangwadi35,Mangalvedhe,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-02-20"", ""batch"": ""BATCH-5137"", ""administered_by"": ""VET-SOL-700""}]",2024-03-20
AN-AE7C376F,MH-SOL-B8E982,buffalo,Murrah,104,male,OWN-SOL-6058,Owner_437,madhpeth27,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-16"", ""batch"": ""BATCH-9677"", ""administered_by"": ""VET-SOL-976""}]",2024-01-04
AN-31AEFB2B,MH-SOL-D1DE79,goat,Berari,118,male,OWN-SOL-2098,Owner_321,madhwadi13,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-01"", ""batch"": ""BATCH-6655"", ""administered_by"": ""VET-SOL-207""}]",2024-04-11
AN-CE1AF414,MH-SOL-FCF243,buffalo,Nagpuri,90,female,OWN-SOL-3747,Owner_382,madhtarf98,Madha,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-04-25"", ""batch"": ""BATCH-8847"", ""administered_by"": ""VET-SOL-456""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-05-20"", ""batch"": ""BATCH-2571"", ""administered_by"": ""VET-SOL-228""}]",2024-06-18
AN-3E93D691,MH-SOL-DAB713,buffalo,Marathwadi,37,male,OWN-SOL-9455,Owner_172,karmpur40,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-04"", ""batch"": ""BATCH-9309"", ""administered_by"": ""VET-SOL-730""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-26"", ""batch"": ""BATCH-9732"", ""administered_by"": ""VET-SOL-446""}]",2024-03-24
AN-16D8E125,MH-SOL-C43AB2,sheep,Madgyal,13,male,OWN-SOL-7978,Owner_61,mangkhurd84,Mangalvedhe,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-20"", ""batch"": ""BATCH-3328"", ""administered_by"": ""VET-SOL-405""}]",2024-02-17
AN-C4CAB728,MH-SOL-3ADE59,cattle,Deoni,56,male,OWN-SOL-9709,Owner_291,karmwadi58,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-05"", ""batch"": ""BATCH-2933"", ""administered_by"": ""VET-SOL-598""}]",2024-04-11
AN-FF65E274,MH-SOL-909F2F,buffalo,Murrah,45,male,OWN-SOL-6818,Owner_230,barstarf63,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-02-09"", ""batch"": ""BATCH-5013"", ""administered_by"": ""VET-SOL-943""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-05"", ""batch"": ""BATCH-8255"", ""administered_by"": ""VET-SOL-953""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-08-21"", ""batch"": ""BATCH-3047"", ""administered_by"": ""VET-SOL-787""}]",2024-05-05
AN-FB7DC9D1,MH-SOL-4BF3C1,goat,Berari,19,female,OWN-SOL-5151,Owner_87,barsbudruk19,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-20"", ""batch"": ""BATCH-6418"", ""administered_by"": ""VET-SOL-372""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-05-05"", ""batch"": ""BATCH-8669"", ""administered_by"": ""VET-SOL-720""}]",2024-06-14
AN-57B19206,MH-SOL-53449E,sheep,Kolhapuri,95,female,OWN-SOL-4746,Owner_365,karmpur53,Karmala,SOLAPUR,Solapur,Maharashtra,[],2024-02-12
AN-5373E8B9,MH-SOL-F1D3C2,sheep,Madgyal,38,female,OWN-SOL-2356,Owner_458,barspur81,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-10"", ""batch"": ""BATCH-1222"", ""administered_by"": ""VET-SOL-826""}]",2024-01-14
AN-E3F61F03,MH-SOL-260FDC,buffalo,Surti,54,male,OWN-SOL-3026,Owner_345,pandpeth20,Pandharpur,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-19"", ""batch"": ""BATCH-4610"", ""administered_by"": ""VET-SOL-982""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-15"", ""batch"": ""BATCH-6056"", ""administered_by"": ""VET-SOL-505""}]",2024-03-18
AN-7B202B4E,MH-SOL-3EC74C,sheep,Madgyal,96,female,OWN-SOL-3448,Owner_31,barspeth85,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-01"", ""batch"": ""BATCH-5355"", ""administered_by"": ""VET-SOL-903""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-07-09"", ""batch"": ""BATCH-9722"", ""administered_by"": ""VET-SOL-793""}]",2024-02-22
AN-B476A1B6,MH-SOL-A842B4,sheep,Deccani,27,male,OWN-SOL-8974,Owner_214,karmkhurd98,Karmala,SOLAPUR,Solapur,Maharashtra,[],2024-03-26
AN-E61A473C,MH-SOL-79E11A,poultry,Desi,8,female,OWN-SOL-2693,Owner_406,akkanagar59,Akkalkot,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-03-04"", ""batch"": ""BATCH-9868"", ""administered_by"": ""VET-SOL-284""}]",2024-04-05
AN-BD2B5F9D,MH-SOL-CB26F1,goat,Sirohi Cross,88,female,OWN-SOL-9156,Owner_163,pandpeth29,Pandharpur,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-11-04"", ""batch"": ""BATCH-8849"", ""administered_by"": ""VET-SOL-917""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-12-28"", ""batch"": ""BATCH-2337"", ""administered_by"": ""VET-SOL-944""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-05-15"", ""batch"": ""BATCH-6544"", ""administered_by"": ""VET-SOL-855""}]",2024-04-01
AN-FEF484AC,MH-SOL-616AC9,poultry,Desi,9,female,OWN-SOL-2713,Owner_192,karmpeth94,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-07-04"", ""batch"": ""BATCH-5275"", ""administered_by"": ""VET-SOL-873""}]",2024-02-18
AN-1483FFAF,MH-SOL-1E38A2,buffalo,Pandharpuri,10,female,OWN-SOL-8171,Owner_270,karmpur90,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-05"", ""batch"": ""BATCH-5075"", ""administered_by"": ""VET-SOL-790""}]",2024-03-24
AN-C03E1B0D,MH-SOL-A0618B,buffalo,Pandharpuri,93,female,OWN-SOL-7864,Owner_473,barskhurd83,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-19"", ""batch"": ""BATCH-9154"", ""administered_by"": ""VET-SOL-323""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-21"", ""batch"": ""BATCH-7357"", ""administered_by"": ""VET-SOL-152""}]",2024-05-19
AN-F5747649,MH-SOL-382E48,buffalo,Surti,82,female,OWN-SOL-9303,Owner_493,karmpeth46,Karmala,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-09"", ""batch"": ""BATCH-4910"", ""administered_by"": ""VET-SOL-255""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-25"", ""batch"": ""BATCH-2631"", ""administered_by"": ""VET-SOL-710""}]",2024-01-20
AN-714610D1,MH-SOL-848CFD,goat,Berari,92,male,OWN-SOL-2778,Owner_251,barspeth59,Barshi,SOLAPUR,Solapur,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-09-19"", ""batch"": ""BATCH-5290"", ""administered_by"": ""VET-SOL-679""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-06-02"", ""batch"": ""BATCH-7111"", ""administered_by"": ""VET-SOL-355""}]",2024-06-27
